232;3151.18;9.70;287.45;big
233;3345.00;9.70;530.00;big
233;3291.00;9.70;626.00;small
233;3397.91;9.70;634.51;small
234;2643.00;9.70;962.00;big
234;2771.00;9.70;1109.00;big
234;2790.00;9.70;975.00;big
235;3362.00;9.70;1702.00;big
235;3290.00;9.70;1684.00;big
236;4464.00;9.70;1959.00;big
236;4753.00;9.70;1906.00;big
236;5156.00;9.70;1880.00;big
236;4950.00;9.70;1910.00;big
237;4688.00;9.70;165.00;big
237;4746.00;9.70;180.00;big
237;4928.00;9.50;180.00;big
237;4971.00;9.70;141.00;small
238;2919.00;9.50;396.00;big
238;2675.00;9.50;401.00;big
239;3012.82;9.70;1173.85;small
239;3099.13;9.70;1138.15;small
239;3147.26;9.70;1173.68;small
240;3202.54;9.70;429.21;big
240;3282.56;9.70;388.35;small
240;3230.89;9.70;325.64;small
241;1061.82;9.70;1522.44;small
241;1152.48;9.70;1526.58;small
242;1258.31;9.70;1535.56;big
242;1353.58;9.70;1511.77;small
243;1461.39;9.70;1473.19;big
243;1535.62;9.70;1509.60;small
244;1061.97;9.70;1433.70;small
244;1152.28;9.70;1432.83;small
245;1771.98;9.70;1666.88;small
245;1813.71;9.70;1636.73;small
246;1583.56;9.70;1635.12;big
246;1676.83;9.70;1665.59;small
247;1746.87;9.70;197.42;big
247;1741.78;9.70;155.91;small
247;1726.97;9.70;98.37;big
248;1695.40;9.70;274.74;small
248;1691.70;9.70;244.59;small
248;1690.27;9.70;206.43;small
249;1715.83;9.70;538.40;small
249;1716.50;9.70;474.51;small
249;1706.71;9.70;417.13;small
250;1695.41;9.70;360.35;small
250;1698.58;9.70;315.44;small
251;1849.46;9.70;573.63;small
251;1860.61;9.70;534.38;small
251;1878.83;9.70;495.82;small
252;1959.94;9.70;381.64;big
252;1894.38;9.70;362.24;small
252;1930.26;9.70;318.90;small
253;1910.98;9.70;458.81;big
254;1869.34;9.70;259.17;big
254;1823.64;9.70;335.18;big
254;1790.04;9.70;249.64;small
255;1858.83;9.70;458.51;small
255;1857.92;9.70;399.73;small
256;1740.87;9.70;364.56;big
256;1751.64;9.70;287.89;big
257;1760.71;9.70;658.61;small
257;1831.07;9.70;622.96;small
258;1754.17;9.70;591.95;small
258;1776.90;9.70;540.09;small
259;1983.41;9.70;471.82;small
259;2019.54;9.70;431.33;small
260;2056.56;9.70;511.55;big
260;2128.14;9.70;570.83;big
261;2124.53;9.70;781.95;big
261;2137.74;9.70;670.17;big
261;2215.93;9.70;742.26;small
262;1976.50;9.70;760.62;big
262;1957.33;9.70;856.15;big
262;2026.01;9.70;820.54;small
263;1893.02;9.70;940.65;small
263;1962.88;9.70;928.42;small
264;3052.83;9.50;1370.83;small
